date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:40:41	101777/101777	---M--	200	added ('OK')	image/jpeg	etag:%2218d91-625b1918-a4b8a28d1eacbbf2;;;%22	https://www.serefconcept.com/img/product/s/IMGL2757.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2757.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:41	26200/26200	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:43%20GMT	https://www.serefconcept.com/en/product/monaco-dark-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/monaco-dark-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:42	62338/62338	---M--	200	added ('OK')	image/jpeg	etag:%22f382-625b2316-4e34a06ca5f6e900;;;%22	https://www.serefconcept.com/img/product/s/IMGL0483.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0483.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:42	25931/25931	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:45%20GMT	https://www.serefconcept.com/en/product/nora-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nora-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:43	77718/77718	---M--	200	added ('OK')	image/jpeg	etag:%2212f96-625b2e92-9bafe3d83941aa62;;;%22	https://www.serefconcept.com/img/product/s/IMGL2885.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2885.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:44	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:46%20GMT	https://www.serefconcept.com/en/product/monaco-classic-light-color-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/monaco-classic-light-color-tv-unit	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:44	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:46%20GMT	https://www.serefconcept.com/en/product/monaco-classic-light-color-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/monaco-classic-light-color-tv-unit	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:46	26070/26070	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:48%20GMT	https://www.serefconcept.com/en/product/cavalli-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/cavalli-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:46	122550/122550	---M--	200	added ('OK')	image/jpeg	etag:%221deb6-625d44c8-1ba5c0769f1afab2;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.14-Kopya.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.14-Kopya.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:47	80591/80591	---M--	200	added ('OK')	image/jpeg	etag:%2213acf-625d7bf0-4cc2438182f4f01f;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.00.34-1.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.00.34-1.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:47	26329/26329	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:49%20GMT	https://www.serefconcept.com/en/product/roma-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/roma-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:48	76141/76141	---M--	200	added ('OK')	image/jpeg	etag:%221296d-625d8e57-905e85673115594;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.31.38-10.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.31.38-10.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:48	26917/26917	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:50%20GMT	https://www.serefconcept.com/en/product/sarina-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/sarina-classic-tv-unit.html	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:50	137264/137264	---M--	200	added ('OK')	image/jpeg	etag:%2221830-625d9eac-a8be6c466be6069d;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.06-1-Kopya.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.06-1-Kopya.jpg	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:50	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:52%20GMT	https://www.serefconcept.com/en/product/venice-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/venice-classic-tv-unit	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:51	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:53%20GMT	https://www.serefconcept.com/en/product/venice-classic-tv-unit	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/venice-classic-tv-unit	(from https://www.serefconcept.com/en/category/classic-tv-unit)
07:40:52	104701/104701	---M--	200	added ('OK')	image/jpeg	etag:%22198fd-62419944-78cf4b7dd158b502;;;%22	https://www.serefconcept.com/img/product/s/Nak%c4%b1%c5%9f-seref-concept-klasik-mobilya-classic-furniture21_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nak%c4%b1%c5%9f-seref-concept-klasik-mobilya-classic-furniture21_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:40:53	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:55%20GMT	https://www.serefconcept.com/en/product/nakis-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nakis-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:40:53	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:55%20GMT	https://www.serefconcept.com/en/product/nakis-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nakis-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:40:54	76459/76459	---M--	200	added ('OK')	image/jpeg	etag:%2212aab-6241990d-345c13c4430ef979;;;%22	https://www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya35_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya35_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:40:54	26329/26329	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:40:57%20GMT	https://www.serefconcept.com/en/product/ahenk-classic-console-	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ahenk-classic-console-.html	(from https://www.serefconcept.com/en/category/classic-console)
07:40:55	93052/93052	---M--	200	added ('OK')	image/jpeg	etag:%2216b7c-62419914-feb98b890413e41d;;;%22	https://www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:40:56	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:58%20GMT	https://www.serefconcept.com/en/product/elegance-classic-console-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/elegance-classic-console-1	(from https://www.serefconcept.com/en/category/classic-console)
07:40:57	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:40:59%20GMT	https://www.serefconcept.com/en/product/elegance-classic-console-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/elegance-classic-console-1	(from https://www.serefconcept.com/en/category/classic-console)
07:40:58	97836/97836	---M--	200	added ('OK')	image/jpeg	etag:%2217e2c-6241994b-20506177fd56e39;;;%22	https://www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture2_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture2_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:40:58	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:00%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-brown-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-brown-console	(from https://www.serefconcept.com/en/category/classic-console)
07:40:59	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:01%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-brown-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-brown-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:01	97521/97521	---M--	200	added ('OK')	image/jpeg	etag:%2217cf1-62419920-df52ba5328cb9e34;;;%22	https://www.serefconcept.com/img/product/s/Lagos-seref-concept-klasik-mobilya-classic-furniture17_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Lagos-seref-concept-klasik-mobilya-classic-furniture17_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:01	26440/26440	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:02%20GMT	https://www.serefconcept.com/en/product/lagos-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/lagos-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:03	109540/109540	---M--	200	added ('OK')	image/jpeg	etag:%221abe4-6241991c-6e5dcd572a5b4033;;;%22	https://www.serefconcept.com/img/product/s/IMGL5688_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL5688_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:03	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:05%20GMT	https://www.serefconcept.com/en/product/lyon-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/lyon-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:04	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:06%20GMT	https://www.serefconcept.com/en/product/lyon-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/lyon-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:05	89564/89564	---M--	200	added ('OK')	image/jpeg	etag:%2215ddc-6241994e-896f9437431d1915;;;%22	https://www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture41_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture41_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:05	102123/102123	---M--	200	added ('OK')	image/jpeg	etag:%2218eeb-62419952-bedb8afaeae7073a;;;%22	https://www.serefconcept.com/img/product/s/Payidar-seref-concept-klasik-mobilya-classic-furniture13_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Payidar-seref-concept-klasik-mobilya-classic-furniture13_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:06	26146/26146	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:08%20GMT	https://www.serefconcept.com/en/product/payidar-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/payidar-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:06	79511/79511	---M--	200	added ('OK')	image/jpeg	etag:%2213697-625abac3-9e5799567cd114ac;;;%22	https://www.serefconcept.com/img/product/s/IMGL0358_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0358_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:07	26942/26942	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:09%20GMT	https://www.serefconcept.com/en/product/craft-green-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-green-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:07	67085/67085	---M--	200	added ('OK')	image/jpeg	etag:%221060d-625ac669-b2649ce6eb2479d3;;;%22	https://www.serefconcept.com/img/product/s/IMGL1095.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL1095.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:08	27378/27378	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:10%20GMT	https://www.serefconcept.com/en/product/craft-cream-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/craft-cream-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:08	78419/78419	---M--	200	added ('OK')	image/jpeg	etag:%2213253-625ad946-d851052da3c2db6f;;;%22	https://www.serefconcept.com/img/product/s/IMGL2982_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2982_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:09	26908/26908	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:11%20GMT	https://www.serefconcept.com/en/product/emirgan-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/emirgan-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:09	96131/96131	---M--	200	added ('OK')	image/jpeg	etag:%2217783-625ae405-2aaef23791e35672;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-16-at-18.40.58-1.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-16-at-18.40.58-1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:10	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:12%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-blue-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-blue-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:10	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:13%20GMT	https://www.serefconcept.com/en/product/hanzade-classic-blue-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-classic-blue-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:11	94833/94833	---M--	200	added ('OK')	image/jpeg	etag:%2217271-625ae4a6-6aebb6610eae2d8;;;%22	https://www.serefconcept.com/img/product/s/IMGL0318_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0318_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:12	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:14%20GMT	https://www.serefconcept.com/en/product/hunkar-classic-gold-and-brown-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hunkar-classic-gold-and-brown-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:12	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:15%20GMT	https://www.serefconcept.com/en/product/hunkar-classic-gold-and-brown-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hunkar-classic-gold-and-brown-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:13	92776/92776	---M--	200	added ('OK')	image/jpeg	etag:%2216a68-625aea6a-335b08c2e89ef461;;;%22	https://www.serefconcept.com/img/product/s/IMGL1013.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL1013.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:14	26827/26827	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:16%20GMT	https://www.serefconcept.com/en/product/hunkar-classic-light-brown-coffee-table-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hunkar-classic-light-brown-coffee-table-1.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:15	100498/100498	---M--	200	added ('OK')	image/jpeg	etag:%2218892-625b1347-cb3ff03a2ec75518;;;%22	https://www.serefconcept.com/img/product/s/IMGL0922_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0922_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:15	26879/26879	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:17%20GMT	https://www.serefconcept.com/en/product/monaco-cream-brown-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/monaco-cream-brown-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:15	103989/103989	---M--	200	added ('OK')	image/jpeg	etag:%2219635-625b19ed-6b8edb0a584e5f14;;;%22	https://www.serefconcept.com/img/product/s/IMGL2823_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2823_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:16	26686/26686	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:18%20GMT	https://www.serefconcept.com/en/product/monaco-dark-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/monaco-dark-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:16	82614/82614	---M--	200	added ('OK')	image/jpeg	etag:%22142b6-625b244a-a5cfffbafd8de435;;;%22	https://www.serefconcept.com/img/product/s/IMGL0522_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL0522_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:17	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:19%20GMT	https://www.serefconcept.com/en/product/nora-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nora-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:18	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:20%20GMT	https://www.serefconcept.com/en/product/nora-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/nora-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:18	66022/66022	---M--	200	added ('OK')	image/jpeg	etag:%22101e6-625b2ef0-78c8c285325e5c7;;;%22	https://www.serefconcept.com/img/product/s/IMGL2930_1.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/IMGL2930_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:19	26593/26593	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:21%20GMT	https://www.serefconcept.com/en/product/monaco-classic-light-color-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/monaco-classic-light-color-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:20	98036/98036	---M--	200	added ('OK')	image/jpeg	etag:%2217ef4-625d4a5f-a49e56d9f2be7772;;;%22	https://www.serefconcept.com/img/product/s/ravello-3.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/ravello-3.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:20	25942/25942	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:22%20GMT	https://www.serefconcept.com/en/product/ravello-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ravello-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:21	74436/74436	---M--	200	added ('OK')	image/jpeg	etag:%22122c4-625d79ff-6c276f32ee4ad3e8;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.03.06_1.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-15.03.06_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:21	26650/26650	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:23%20GMT	https://www.serefconcept.com/en/product/roma--classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/roma--classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:22	88040/88040	---M--	200	added ('OK')	image/jpeg	etag:%22157e8-625d8c94-2a77854a6933a4d7;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.34.49-15_1.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2022-04-18-at-18.34.49-15_1.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:22	26937/26937	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:24%20GMT	https://www.serefconcept.com/en/product/sarina-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/sarina-classic-console.html	(from https://www.serefconcept.com/en/category/classic-console)
07:41:23	124279/124279	---M--	200	added ('OK')	image/jpeg	etag:%221e577-625d9d6a-ccf7b068942fe635;;;%22	https://www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.05.jpeg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/WhatsApp-Image-2020-01-29-at-10.18.05.jpg	(from https://www.serefconcept.com/en/category/classic-console)
07:41:23	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:25%20GMT	https://www.serefconcept.com/en/product/venice-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/venice-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:24	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:26%20GMT	https://www.serefconcept.com/en/product/venice-classic-console	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/venice-classic-console	(from https://www.serefconcept.com/en/category/classic-console)
07:41:25	111092/111092	---M--	200	added ('OK')	image/jpeg	etag:%221b1f4-62419915-d0a4304436146b32;;;%22	https://www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture20.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/hanzade-seref-concept-klasik-mobilya-classic-furniture20.jpg	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:25	26273/26273	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:27%20GMT	https://www.serefconcept.com/en/product/hanzade-blue-classic-coffee-table	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/hanzade-blue-classic-coffee-table.html	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:26	100902/100902	---M--	200	added ('OK')	image/jpeg	etag:%2218a26-6241990f-996a7c0d21d7c9e0;;;%22	https://www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya5.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya5.jpg	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:27	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:29%20GMT	https://www.serefconcept.com/en/product/ahenk-classic-coffee-table	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ahenk-classic-coffee-table	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:27	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2009%20Jan%202024%2015:41:30%20GMT	https://www.serefconcept.com/en/product/ahenk-classic-coffee-table	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ahenk-classic-coffee-table	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:29	26134/26134	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:31%20GMT	https://www.serefconcept.com/en/product/ahenk-classic-coffee-table-2-1	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ahenk-classic-coffee-table-2-1.html	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:29	89356/89356	---M--	200	added ('OK')	image/jpeg	etag:%2215d0c-6241990f-89b2c711c3841c8f;;;%22	https://www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya8.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya8.jpg	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:30	93428/93428	---M--	200	added ('OK')	image/jpeg	etag:%2216cf4-6241990e-99942d5ddea442c2;;;%22	https://www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya43.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Classic-Furniture-Klasik-mobilya43.jpg	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:30	26692/26692	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:32%20GMT	https://www.serefconcept.com/en/product/ahenk-classic-coffee-table-3	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/ahenk-classic-coffee-table-3.html	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:31	26751/26751	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202024%2015:41:34%20GMT	https://www.serefconcept.com/en/product/elegance-classic-coffee-table	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/en/product/elegance-classic-coffee-table.html	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:32	109439/109439	---M--	200	added ('OK')	image/jpeg	etag:%221ab7f-62419910-4bfb93dd0ec2f39b;;;%22	https://www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya18.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/elegance-classic-furniture-klasik-mobilya18.jpg	(from https://www.serefconcept.com/en/category/classic-table--accessories)
07:41:32	123980/123980	---M--	200	added ('OK')	image/jpeg	etag:%221e44c-6241994a-360cbd2e0ce9401d;;;%22	https://www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture23.jpg	C:/Users/hp/Desktop/iiiioopp/www.serefconcept.com/img/product/s/Nazende-seref-concept-klasik-mobilya-classic-furniture23.jpg	(from https://www.serefconcept.com/en/category/classic-table--accessories)
